TIRF Data File: Project 1320; Run 128
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
575.419	40.05	379.05	-5.988	2.009	25.131	27.877	54.70	-1237.61	1581.96	-689.61	10.45	21.11	1.79	-2.29	37.87	67.08	92.00	94.30	80.58	-0.099	-0.075
575.439	39.96	379.40	-5.984	2.018	25.129	27.789	54.63	-1215.91	1583.34	-664.98	-2.42	21.46	1.83	-2.38	37.89	67.02	91.94	94.26	80.58	-0.096	-0.072
575.459	39.89	379.71	-5.981	2.016	25.128	27.721	54.77	-1194.49	1568.88	-652.61	-9.70	15.39	1.83	-2.40	37.83	66.95	91.88	94.21	80.56	-0.094	-0.069
575.479	39.84	379.99	-5.984	2.019	25.129	27.662	54.70	-1181.68	1569.28	-667.23	-8.45	11.47	1.77	-2.35	37.87	66.92	91.81	94.17	80.59	-0.092	-0.067
575.499	39.78	380.22	-5.982	2.019	25.125	27.607	54.77	-1176.68	1600.38	-686.44	-5.74	5.15	1.71	-2.33	37.87	66.93	91.78	94.14	80.55	-0.090	-0.065
575.519	39.74	380.49	-5.992	2.016	25.128	27.557	54.70	-1146.83	1632.50	-693.53	-1.29	0.28	1.65	-2.35	37.87	66.85	91.69	94.08	80.60	-0.088	-0.064
575.539	39.72	380.89	-5.984	2.013	25.126	27.520	54.90	-1109.40	1638.96	-695.37	7.46	0.72	1.60	-2.36	38.01	66.80	91.59	94.05	80.57	-0.087	-0.063
575.559	39.73	381.28	-5.988	2.022	25.122	27.498	54.70	-1081.40	1631.26	-697.02	11.09	8.79	1.55	-2.34	37.93	66.76	91.56	94.04	80.59	-0.086	-0.062
575.579	39.75	381.78	-5.987	2.013	25.124	27.471	54.77	-1052.72	1630.74	-684.10	1.81	22.87	1.54	-2.38	37.93	66.74	91.52	93.97	80.58	-0.085	-0.061
575.599	39.76	382.33	-5.991	2.019	25.125	27.441	54.90	-1036.78	1624.92	-667.28	-8.40	22.10	1.55	-2.44	37.97	66.64	91.44	93.92	80.58	-0.084	-0.060
575.619	39.80	382.96	-5.990	2.010	25.121	27.425	54.77	-1032.88	1612.70	-669.86	-8.58	13.36	1.54	-2.41	37.97	66.61	91.36	93.89	80.58	-0.084	-0.059
575.639	39.85	383.70	-5.988	2.018	25.119	27.404	54.70	-1034.97	1622.73	-684.67	-7.70	6.67	1.51	-2.37	37.99	66.53	91.34	93.85	80.57	-0.083	-0.059
575.659	39.91	384.64	-5.992	2.015	25.120	27.379	54.70	-1031.74	1659.79	-696.71	-8.23	-2.23	1.48	-2.38	38.01	66.53	91.29	93.78	80.59	-0.083	-0.058
575.679	39.98	385.73	-5.987	2.013	25.120	27.352	54.63	-996.40	1696.49	-695.57	-1.74	-5.49	1.43	-2.44	37.99	66.51	91.29	93.78	80.56	-0.082	-0.057
575.699	40.10	386.83	-5.982	2.016	25.120	27.355	54.77	-959.47	1704.20	-695.68	8.14	-0.57	1.38	-2.45	37.91	66.45	91.25	93.72	80.60	-0.082	-0.057
575.719	40.19	387.92	-5.990	2.015	25.116	27.337	54.77	-946.40	1692.04	-702.12	10.67	7.51	1.35	-2.41	37.95	66.44	91.17	93.68	80.57	-0.081	-0.056
575.739	40.23	388.90	-5.988	2.013	25.118	27.294	54.70	-930.87	1685.89	-691.00	0.30	18.39	1.35	-2.44	37.97	66.39	91.17	93.65	80.59	-0.080	-0.055
575.759	40.25	389.84	-5.990	2.016	25.118	27.244	54.63	-909.03	1684.77	-668.16	-9.68	19.14	1.36	-2.52	37.99	66.36	91.11	93.60	80.58	-0.078	-0.053
575.779	40.30	390.85	-5.987	2.019	25.117	27.205	54.63	-902.00	1668.23	-672.92	-9.51	9.21	1.34	-2.48	38.03	66.28	91.03	93.53	80.57	-0.077	-0.052
575.799	40.35	391.71	-5.988	2.018	25.123	27.183	54.77	-913.62	1672.29	-690.20	-9.95	3.48	1.32	-2.42	37.99	66.25	91.01	93.50	80.60	-0.076	-0.051
575.819	40.39	392.53	-5.990	2.009	25.117	27.151	54.77	-916.67	1717.02	-698.79	-8.96	-5.84	1.31	-2.46	38.03	66.23	90.98	93.49	80.56	-0.075	-0.050
575.839	40.41	393.51	-5.988	2.013	25.116	27.099	54.70	-883.67	1746.13	-699.30	0.68	-11.67	1.26	-2.50	37.91	66.17	90.95	93.46	80.59	-0.073	-0.048
575.859	40.43	394.25	-5.987	2.010	25.117	27.061	54.77	-838.07	1750.69	-704.60	11.82	-0.96	1.19	-2.48	37.93	66.15	90.90	93.43	80.56	-0.072	-0.047
575.879	40.42	394.95	-5.990	2.009	25.119	27.006	54.77	-814.40	1744.33	-701.64	10.63	10.23	1.16	-2.49	37.91	66.13	90.87	93.37	80.59	-0.070	-0.045
575.899	40.41	395.42	-5.988	2.018	25.115	26.965	54.70	-796.02	1719.26	-691.47	-1.46	13.11	1.15	-2.49	37.91	66.10	90.82	93.33	80.58	-0.069	-0.043
575.919	40.37	395.85	-5.988	2.016	25.118	26.911	54.77	-777.76	1706.87	-679.20	-9.68	10.87	1.15	-2.51	38.05	66.06	90.79	93.27	80.57	-0.067	-0.041
575.939	40.33	396.44	-5.990	2.009	25.119	26.843	54.70	-782.31	1728.56	-682.98	-9.83	-0.78	1.15	-2.53	37.93	66.03	90.73	93.23	80.59	-0.064	-0.039
575.959	40.29	396.87	-5.987	2.015	25.122	26.786	54.70	-750.32	1763.32	-695.19	-9.34	-7.52	1.08	-2.54	37.87	65.98	90.70	93.21	80.56	-0.062	-0.037
575.979	40.24	397.34	-5.990	2.007	25.120	26.720	54.83	-687.60	1783.68	-701.54	-4.31	-7.84	0.98	-2.54	37.85	65.97	90.68	93.16	80.60	-0.060	-0.034
575.999	40.20	397.81	-5.994	2.013	25.118	26.664	54.70	-646.56	1768.01	-708.46	5.45	-12.18	0.91	-2.50	37.83	65.96	90.63	93.10	80.56	-0.058	-0.032
576.019	40.16	398.12	-5.990	2.013	25.118	26.618	54.83	-616.34	1748.28	-715.66	11.29	-3.21	0.86	-2.44	37.83	65.93	90.57	93.07	80.59	-0.056	-0.031
576.039	40.11	398.39	-5.984	2.016	25.120	26.569	54.90	-575.74	1752.52	-706.90	4.80	10.60	0.81	-2.48	37.79	65.88	90.54	93.01	80.56	-0.055	-0.029
576.059	40.06	398.78	-5.981	2.015	25.118	26.510	54.97	-545.83	1758.42	-686.93	-7.14	7.82	0.79	-2.56	37.85	65.84	90.51	92.97	80.59	-0.053	-0.027
576.079	40.01	399.21	-5.988	2.020	25.117	26.444	54.90	-508.88	1766.17	-680.42	-10.86	1.76	0.75	-2.60	37.95	65.82	90.41	92.92	80.59	-0.050	-0.024
576.099	39.97	399.68	-5.990	2.020	25.119	26.385	55.04	-473.43	1786.45	-691.83	-11.68	-7.31	0.68	-2.58	37.87	65.78	90.40	92.92	80.57	-0.048	-0.022
576.119	39.95	400.11	-5.987	2.012	25.125	26.348	54.97	-447.84	1803.54	-703.75	-10.77	-18.87	0.64	-2.56	37.91	65.74	90.37	92.88	80.59	-0.046	-0.021
576.139	39.93	400.43	-5.987	2.016	25.122	26.315	54.97	-413.99	1811.98	-707.16	-2.12	-20.50	0.59	-2.56	37.85	65.72	90.32	92.85	80.56	-0.045	-0.020
576.159	39.91	400.62	-5.984	2.020	25.121	26.287	55.17	-393.86	1821.00	-704.16	7.99	-15.04	0.56	-2.59	37.89	65.72	90.29	92.78	80.59	-0.044	-0.019
576.179	39.94	400.54	-5.984	2.015	25.126	26.310	55.17	-390.42	1824.19	-693.14	6.51	-5.70	0.56	-2.63	37.85	65.69	90.24	92.79	80.56	-0.045	-0.019
576.199	39.96	400.62	-5.991	2.015	25.126	26.320	55.17	-380.21	1813.79	-679.38	-3.94	2.92	0.56	-2.67	37.81	65.62	90.18	92.76	80.59	-0.045	-0.020
576.219	39.96	400.70	-5.985	2.018	25.123	26.312	55.17	-384.16	1802.72	-665.88	-11.40	-3.06	0.58	-2.71	37.87	65.59	90.10	92.71	80.58	-0.045	-0.020
576.239	39.96	401.05	-5.990	2.019	25.127	26.292	55.10	-382.43	1819.30	-667.06	-11.13	-11.59	0.57	-2.73	37.91	65.53	90.05	92.69	80.58	-0.044	-0.019
576.259	39.96	401.48	-5.991	2.012	25.127	26.261	55.10	-346.09	1854.29	-676.28	-8.12	-15.97	0.51	-2.74	37.95	65.52	90.05	92.65	80.59	-0.043	-0.018
576.279	39.96	402.11	-5.982	2.013	25.126	26.220	55.04	-310.61	1868.29	-682.70	-3.89	-23.78	0.45	-2.74	37.91	65.47	90.00	92.62	80.57	-0.042	-0.016
576.299	39.97	402.77	-5.987	2.016	25.132	26.186	55.04	-284.08	1853.42	-690.38	5.23	-25.54	0.41	-2.68	37.91	65.43	89.97	92.56	80.60	-0.040	-0.015
576.319	40.01	403.44	-5.991	2.015	25.122	26.170	55.10	-254.66	1834.98	-694.88	9.45	-15.24	0.37	-2.64	37.87	65.41	89.94	92.53	80.56	-0.040	-0.014
576.339	40.06	404.02	-5.990	2.016	25.128	26.163	54.97	-236.25	1823.37	-687.15	0.19	-5.57	0.34	-2.65	37.87	65.34	89.85	92.55	80.61	-0.040	-0.014
576.359	40.08	404.92	-5.990	2.013	25.126	26.117	55.10	-216.73	1808.26	-676.20	-9.16	-2.84	0.32	-2.67	38.03	65.40	89.81	92.47	80.58	-0.038	-0.012
576.379	40.11	405.98	-5.987	2.019	25.125	26.073	55.24	-199.48	1799.69	-675.59	-11.79	-10.04	0.30	-2.66	37.89	65.37	89.78	92.45	80.59	-0.036	-0.011
576.399	40.15	406.99	-5.982	2.016	25.124	26.029	55.37	-173.61	1812.67	-692.12	-10.57	-20.33	0.25	-2.62	37.91	65.33	89.75	92.40	80.59	-0.035	-0.009
576.419	40.19	407.97	-5.988	2.019	25.125	25.997	55.37	-132.49	1828.01	-700.67	-9.30	-25.48	0.19	-2.61	37.91	65.31	89.72	92.37	80.56	-0.034	-0.008
576.439	40.23	408.99	-5.990	2.016	25.124	25.953	55.31	-108.31	1833.12	-702.30	-0.22	-28.64	0.15	-2.61	37.91	65.31	89.66	92.33	80.59	-0.032	-0.006
576.459	40.25	409.81	-5.984	2.018	25.125	25.920	55.31	-96.24	1828.56	-705.44	8.82	-23.89	0.14	-2.59	37.87	65.28	89.62	92.30	80.56	-0.031	-0.005
576.479	40.30	410.59	-5.990	2.013	25.124	25.897	55.37	-73.43	1815.25	-702.04	4.27	-10.29	0.10	-2.59	37.93	65.30	89.61	92.27	80.60	-0.030	-0.004
576.499	40.32	411.41	-5.992	2.013	25.126	25.863	55.37	-49.44	1795.09	-688.96	-8.22	-5.92	0.07	-2.61	37.85	65.25	89.58	92.21	80.56	-0.029	-0.003
576.519	40.35	412.42	-5.985	2.013	25.122	25.818	55.37	-13.41	1783.45	-680.33	-15.22	-10.46	0.02	-2.62	37.61	65.25	89.55	92.21	80.58	-0.027	-0.001
576.539	40.36	413.48	-5.988	2.012	25.127	25.758	55.37	30.47	1801.59	-689.12	-15.89	-18.21	-0.04	-2.61	37.85	65.24	89.50	92.14	80.57	-0.025	0.002
576.559	40.38	414.30	-5.991	2.013	25.128	25.715	55.51	57.51	1830.83	-698.04	-14.38	-29.70	-0.08	-2.62	37.83	65.20	89.45	92.14	80.57	-0.023	0.003
576.579	40.37	414.93	-5.990	2.007	25.128	25.674	55.44	94.25	1837.99	-698.93	-6.18	-33.26	-0.13	-2.63	37.83	65.20	89.47	92.08	80.59	-0.021	0.005
576.599	40.36	415.59	-5.992	2.013	25.128	25.624	55.44	132.42	1813.15	-700.56	2.22	-27.88	-0.19	-2.59	37.81	65.15	89.42	92.11	80.57	-0.019	0.007
576.619	40.35	416.18	-5.988	2.020	25.127	25.585	55.51	168.36	1777.75	-703.89	1.55	-17.49	-0.24	-2.53	37.77	65.14	89.37	92.05	80.60	-0.018	0.008
576.639	40.36	416.92	-5.982	2.016	25.132	25.542	55.51	212.42	1768.86	-692.94	-7.27	-7.35	-0.31	-2.55	37.81	65.11	89.33	92.04	80.56	-0.016	0.010
576.659	40.39	417.58	-5.992	2.013	25.128	25.522	55.37	239.45	1772.25	-677.81	-16.39	-11.14	-0.35	-2.61	37.73	65.12	89.29	92.01	80.59	-0.015	0.011
576.679	40.42	418.37	-5.991	2.013	25.136	25.495	55.44	280.76	1780.58	-684.42	-18.29	-21.04	-0.41	-2.60	37.69	65.12	89.26	92.00	80.57	-0.014	0.012
576.699	40.39	419.11	-5.988	2.015	25.132	25.429	55.44	342.24	1791.98	-699.96	-16.55	-26.40	-0.49	-2.56	37.75	65.15	89.25	92.00	80.59	-0.012	0.015
576.719	40.35	419.81	-5.985	2.013	25.138	25.363	55.51	375.77	1792.06	-700.08	-10.23	-33.08	-0.54	-2.56	37.75	65.14	89.23	91.98	80.58	-0.009	0.017
576.739	40.33	420.55	-5.994	2.012	25.138	25.304	55.37	402.37	1777.86	-702.10	1.50	-33.07	-0.57	-2.53	37.69	65.11	89.20	91.97	80.57	-0.007	0.020
576.759	40.34	421.30	-5.991	2.015	25.140	25.265	55.51	444.51	1767.19	-697.51	1.70	-21.88	-0.64	-2.53	37.77	65.11	89.17	91.94	80.60	-0.005	0.021
576.779	40.35	422.00	-5.987	2.010	25.145	25.229	55.51	469.64	1750.43	-681.10	-12.11	-14.74	-0.69	-2.57	37.79	65.06	89.14	91.91	80.56	-0.003	0.023
576.799	40.36	423.06	-5.987	2.018	25.141	25.172	55.31	497.43	1722.18	-677.06	-21.12	-15.23	-0.73	-2.54	37.58	65.05	89.14	91.87	80.60	-0.001	0.025
576.819	40.36	424.11	-5.991	2.019	25.143	25.109	55.51	553.68	1709.05	-685.36	-23.77	-19.64	-0.81	-2.49	37.42	65.02	89.12	91.84	80.56	0.001	0.027
576.839	40.32	425.24	-5.992	2.013	25.146	25.019	55.44	615.59	1708.09	-699.35	-21.78	-30.54	-0.88	-2.44	37.40	65.02	89.09	91.81	80.59	0.005	0.031
576.859	40.26	426.26	-5.990	2.018	25.145	24.925	55.44	682.09	1697.81	-705.98	-15.57	-35.08	-0.97	-2.40	37.75	65.03	89.07	91.79	80.58	0.009	0.035
576.879	40.21	427.12	-5.982	2.019	25.147	24.840	55.57	724.18	1679.26	-706.80	-6.21	-31.54	-1.02	-2.38	37.69	65.06	89.06	91.73	80.58	0.012	0.039
576.899	40.21	427.82	-5.988	2.009	25.153	24.799	55.37	747.37	1669.73	-703.30	-2.15	-24.09	-1.06	-2.37	37.71	65.05	89.01	91.75	80.59	0.014	0.040
576.919	40.23	428.57	-6.001	2.013	25.152	24.770	55.37	768.40	1654.45	-691.63	-12.03	-13.63	-1.11	-2.39	37.69	65.03	88.95	91.71	80.56	0.015	0.042
576.939	40.25	429.50	-5.994	2.015	25.155	24.728	55.51	788.19	1637.80	-680.20	-23.14	-13.54	-1.16	-2.41	37.69	65.02	88.92	91.66	80.59	0.017	0.043
576.959	40.25	430.60	-5.984	2.015	25.155	24.662	55.37	836.05	1632.50	-692.53	-23.86	-22.01	-1.21	-2.36	37.67	64.98	88.87	91.66	80.56	0.020	0.046
576.979	40.24	431.61	-5.984	2.020	25.158	24.599	55.51	910.06	1637.30	-701.77	-24.01	-28.39	-1.30	-2.33	37.75	64.95	88.85	91.65	80.59	0.023	0.049
576.999	40.24	432.55	-5.985	2.016	25.161	24.548	55.44	950.68	1642.83	-698.52	-17.82	-37.20	-1.36	-2.35	37.67	64.98	88.82	91.59	80.56	0.025	0.051
577.019	40.25	433.41	-5.991	2.039	25.156	24.508	55.44	966.68	1641.68	-690.93	-5.40	-36.35	-1.40	-2.38	37.69	64.95	88.79	91.58	80.59	0.026	0.053
577.039	40.27	434.23	-5.988	2.016	25.167	24.470	55.44	995.82	1630.89	-685.71	-5.13	-20.81	-1.45	-2.38	37.79	64.96	88.76	91.59	80.59	0.028	0.054
577.059	40.27	435.09	-5.979	2.015	25.163	24.425	55.44	1012.66	1606.66	-672.54	-16.87	-13.24	-1.51	-2.39	37.61	64.93	88.74	91.53	80.56	0.030	0.056
577.079	40.29	436.07	-5.990	2.012	25.164	24.378	55.44	1048.04	1586.80	-665.73	-26.09	-12.34	-1.57	-2.38	37.67	64.92	88.70	91.55	80.59	0.032	0.058
577.099	40.30	437.24	-5.991	2.013	25.166	24.321	55.44	1112.01	1589.38	-669.81	-29.93	-17.62	-1.66	-2.37	37.67	64.90	88.73	91.52	80.56	0.035	0.061
577.119	40.33	438.30	-5.991	2.012	25.164	24.279	55.37	1147.88	1591.28	-685.99	-26.33	-29.90	-1.67	-2.32	37.67	64.86	88.68	91.49	80.60	0.036	0.063
577.139	40.38	439.16	-5.988	2.016	25.165	24.263	55.37	1165.72	1572.27	-694.46	-17.69	-33.44	-1.68	-2.26	37.58	64.87	88.68	91.47	80.56	0.037	0.063
577.159	40.40	440.02	-5.995	2.010	25.164	24.226	55.17	1182.26	1541.77	-701.70	-6.13	-28.45	-1.68	-2.20	37.58	64.82	88.62	91.46	80.59	0.039	0.065
577.179	40.35	440.95	-5.992	2.016	25.167	24.147	55.31	1204.92	1510.34	-698.22	-7.47	-18.56	-1.73	-2.16	37.65	64.82	88.60	91.47	80.57	0.042	0.068
577.199	40.30	442.01	-5.988	2.016	25.167	24.059	55.24	1230.30	1482.48	-682.57	-20.63	-8.93	-1.80	-2.17	37.67	64.80	88.60	91.45	80.59	0.046	0.072
577.219	40.25	443.22	-5.988	2.018	25.170	23.965	55.17	1258.56	1460.80	-683.75	-27.05	-12.60	-1.84	-2.14	37.71	64.76	88.52	91.42	80.59	0.050	0.076
577.239	40.20	444.28	-5.985	2.013	25.173	23.878	55.24	1319.08	1446.64	-699.53	-29.16	-20.03	-1.89	-2.07	37.50	64.70	88.54	91.43	80.56	0.054	0.080
577.259	40.17	445.37	-5.992	2.009	25.176	23.800	55.10	1371.00	1430.36	-710.87	-28.49	-27.38	-1.93	-2.01	37.69	64.68	88.55	91.45	80.59	0.058	0.084
577.279	40.13	446.23	-5.991	2.009	25.178	23.732	55.10	1384.67	1411.38	-714.54	-16.16	-32.21	-1.94	-1.98	37.91	64.73	88.55	91.43	80.56	0.061	0.087
577.299	40.10	447.01	-5.987	2.013	25.185	23.669	55.17	1398.74	1387.12	-709.25	-7.48	-22.17	-1.97	-1.96	37.67	64.71	88.54	91.45	80.60	0.064	0.090
577.319	40.04	447.83	-5.994	2.010	25.186	23.589	55.10	1410.18	1355.10	-703.75	-11.12	-9.18	-2.00	-1.93	37.59	64.73	88.54	91.45	80.57	0.068	0.094
577.339	39.99	448.81	-5.988	2.013	25.189	23.513	55.10	1413.06	1311.62	-695.73	-22.25	-5.75	-2.03	-1.89	37.52	64.70	88.55	91.45	80.59	0.071	0.097
577.359	39.94	449.94	-5.984	2.013	25.195	23.424	55.04	1453.26	1284.41	-697.90	-29.63	-9.68	-2.08	-1.84	37.65	64.68	88.54	91.43	80.58	0.076	0.101
577.379	39.90	451.16	-5.992	2.006	25.197	23.334	55.10	1508.05	1283.99	-707.54	-30.21	-19.78	-2.13	-1.81	37.59	64.61	88.52	91.45	80.57	0.080	0.106
577.399	39.87	452.05	-5.994	2.015	25.201	23.274	55.10	1540.14	1290.23	-710.55	-22.24	-27.96	-2.17	-1.82	37.56	64.63	88.55	91.52	80.61	0.083	0.108
577.419	39.85	452.76	-5.987	2.015	25.204	23.224	55.10	1533.95	1273.17	-706.88	-9.13	-26.94	-2.17	-1.80	37.56	64.58	88.57	91.52	80.57	0.085	0.111
577.439	39.83	453.38	-5.990	2.009	25.212	23.181	55.10	1500.88	1221.66	-706.72	-4.33	-18.51	-2.12	-1.73	37.58	64.55	88.59	91.55	80.61	0.088	0.113
577.459	39.82	454.20	-5.987	2.013	25.213	23.131	55.17	1498.35	1180.29	-698.31	-13.69	-10.52	-2.15	-1.69	37.52	64.57	88.63	91.55	80.59	0.090	0.115
577.479	39.82	455.38	-5.995	2.013	25.215	23.071	55.04	1533.63	1169.77	-684.59	-25.46	-6.42	-2.24	-1.71	37.54	64.52	88.62	91.56	80.60	0.093	0.118
577.499	39.81	456.55	-5.991	2.009	25.218	23.007	54.97	1569.30	1176.71	-690.24	-30.48	-12.74	-2.27	-1.70	37.54	64.48	88.65	91.59	80.58	0.096	0.121
577.519	39.82	457.45	-5.991	2.019	25.219	22.970	55.04	1593.72	1176.83	-702.04	-28.84	-23.59	-2.27	-1.68	37.42	64.49	88.68	91.62	80.59	0.098	0.123
577.539	39.83	458.27	-5.988	2.020	25.221	22.931	54.90	1598.93	1155.71	-705.75	-19.00	-27.06	-2.27	-1.64	37.54	64.54	88.68	91.63	80.60	0.100	0.125
577.559	39.84	459.01	-5.991	2.012	25.227	22.900	54.83	1577.33	1131.20	-700.31	-7.12	-22.42	-2.25	-1.62	37.58	64.54	88.71	91.69	80.58	0.102	0.127
577.579	39.86	459.79	-5.990	2.016	25.230	22.877	54.83	1581.95	1116.48	-695.45	-5.53	-11.45	-2.27	-1.61	37.61	64.57	88.76	91.72	80.61	0.103	0.128
577.599	39.90	460.81	-5.992	2.012	25.235	22.848	54.70	1591.31	1106.73	-679.07	-17.46	-5.13	-2.34	-1.63	37.54	64.52	88.76	91.75	80.57	0.104	0.129
577.619	39.94	461.75	-5.992	2.010	25.237	22.825	54.90	1591.91	1102.45	-679.25	-23.47	-11.81	-2.34	-1.62	37.54	64.57	88.81	91.76	80.60	0.106	0.130
577.639	40.02	462.84	-5.990	2.012	25.237	22.814	54.77	1611.52	1090.32	-693.66	-25.48	-18.68	-2.32	-1.57	37.28	64.55	88.81	91.81	80.57	0.106	0.131
577.659	40.01	463.70	-5.994	2.016	25.240	22.769	54.83	1606.02	1071.13	-698.67	-21.48	-26.39	-2.30	-1.53	37.56	64.57	88.82	91.87	80.59	0.108	0.133
577.679	40.00	464.68	-5.992	2.015	25.244	22.713	54.77	1578.81	1046.71	-699.73	-7.87	-30.78	-2.26	-1.50	37.58	64.58	88.85	91.89	80.59	0.111	0.136
577.699	40.00	465.65	-5.987	2.015	25.246	22.666	54.77	1590.14	1030.11	-695.29	-2.72	-17.31	-2.29	-1.48	37.61	64.61	88.87	91.92	80.58	0.114	0.138
577.719	40.00	466.55	-5.988	2.013	25.248	22.622	54.70	1587.96	1018.39	-680.29	-11.42	-7.34	-2.33	-1.50	37.58	64.64	88.90	92.01	80.60	0.116	0.140
577.739	40.01	467.49	-5.988	2.016	25.247	22.582	54.63	1584.30	1001.96	-674.55	-22.68	-8.12	-2.35	-1.49	37.44	64.64	88.95	92.02	80.57	0.118	0.142
577.759	40.01	468.43	-5.992	2.013	25.250	22.539	54.77	1621.14	996.36	-681.27	-31.78	-11.83	-2.38	-1.46	37.56	64.65	88.98	92.05	80.61	0.120	0.145
577.779	40.01	469.13	-5.990	2.007	25.249	22.503	54.77	1642.15	1002.52	-695.25	-26.57	-22.23	-2.36	-1.44	37.52	64.67	88.99	92.13	80.57	0.122	0.146
577.799	40.00	469.56	-5.985	2.013	25.250	22.480	54.70	1633.14	1001.36	-695.15	-13.53	-26.84	-2.35	-1.44	37.50	64.70	89.01	92.17	80.60	0.123	0.148
577.819	39.99	469.91	-5.990	2.012	25.256	22.455	54.77	1635.42	989.07	-690.38	-2.84	-20.31	-2.37	-1.43	37.52	64.70	89.03	92.20	80.58	0.125	0.149
577.839	39.96	470.11	-5.990	2.015	25.256	22.427	54.77	1651.93	987.10	-677.85	-6.60	-11.21	-2.44	-1.46	37.56	64.68	89.07	92.24	80.60	0.126	0.150
577.859	39.94	470.19	-5.985	2.016	25.257	22.416	54.77	1665.20	996.08	-667.00	-17.91	-4.75	-2.50	-1.49	37.50	64.71	89.07	92.29	80.59	0.127	0.151
577.879	39.93	470.19	-5.997	2.007	25.259	22.410	54.56	1678.85	1010.69	-670.38	-24.05	-9.72	-2.50	-1.51	37.54	64.71	89.09	92.31	80.57	0.127	0.151
577.899	39.92	470.15	-5.992	2.012	25.260	22.404	54.63	1703.42	1030.93	-683.28	-25.86	-19.83	-2.49	-1.51	37.48	64.70	89.11	92.34	80.60	0.127	0.152
577.919	39.90	470.03	-5.990	2.007	25.261	22.399	54.43	1714.35	1030.56	-686.70	-19.73	-23.81	-2.50	-1.50	37.48	64.73	89.11	92.39	80.56	0.128	0.152
577.939	39.89	469.95	-5.991	2.016	25.259	22.395	54.50	1690.79	1012.50	-678.62	-8.38	-20.43	-2.49	-1.49	37.44	64.80	89.12	92.43	80.61	0.128	0.152
577.959	39.89	470.11	-6.003	2.013	25.258	22.387	54.50	1659.95	991.06	-672.17	-6.97	-10.77	-2.47	-1.47	37.42	64.77	89.14	92.49	80.58	0.128	0.152
577.979	39.87	470.58	-5.969	2.015	25.259	22.358	54.50	1640.39	967.85	-665.39	-15.27	-2.85	-2.47	-1.45	37.42	64.80	89.12	92.52	80.60	0.130	0.154
586.499	40.18	491.45	-5.995	4.018	25.391	21.573	54.83	1588.22	778.35	-686.59	-37.09	-30.21	-2.31	-1.13	36.93	67.04	90.90	97.29	80.58	0.177	0.189
586.519	40.17	491.25	-5.991	4.021	25.391	21.574	54.77	1597.33	795.53	-693.60	-29.51	-40.56	-2.30	-1.15	36.93	67.04	90.89	97.27	80.59	0.177	0.189
586.539	40.16	490.82	-5.985	4.024	25.392	21.589	54.83	1585.03	802.51	-689.80	-16.09	-40.54	-2.30	-1.16	36.91	67.01	90.89	97.30	80.59	0.176	0.189
586.559	40.14	490.28	-5.994	4.017	25.390	21.602	54.77	1579.01	793.49	-685.22	-12.43	-27.79	-2.30	-1.16	36.85	66.96	90.89	97.34	80.58	0.175	0.188
586.579	40.12	489.81	-5.992	4.018	25.391	21.615	54.63	1549.94	779.65	-677.02	-20.14	-21.18	-2.29	-1.15	36.89	66.98	90.90	97.33	80.61	0.175	0.187
586.599	40.10	489.49	-5.991	4.021	25.391	21.614	54.77	1540.67	784.37	-678.48	-27.23	-24.74	-2.27	-1.16	36.57	66.91	90.89	97.34	80.57	0.175	0.187
586.619	40.10	489.46	-5.994	4.018	25.393	21.618	54.63	1591.11	804.87	-687.27	-30.94	-28.40	-2.32	-1.17	36.97	66.88	90.89	97.36	80.60	0.175	0.187
586.639	40.12	489.14	-5.991	4.021	25.391	21.642	54.70	1604.62	815.92	-697.43	-27.15	-37.82	-2.30	-1.17	36.85	66.83	90.89	97.42	80.57	0.173	0.186
586.659	40.12	488.87	-5.992	4.021	25.391	21.657	54.77	1580.14	811.56	-698.87	-13.91	-42.43	-2.26	-1.16	36.85	66.85	90.87	97.40	80.60	0.172	0.185
586.679	40.13	488.64	-5.991	4.018	25.389	21.672	54.77	1576.58	805.00	-690.11	-7.61	-31.48	-2.28	-1.17	36.83	66.80	90.87	97.45	80.59	0.171	0.184
586.699	40.15	488.32	-5.994	4.014	25.391	21.696	54.70	1557.22	803.39	-677.27	-15.66	-24.23	-2.30	-1.19	36.85	66.80	90.84	97.46	80.58	0.170	0.183
586.719	40.16	488.32	-5.997	4.018	25.391	21.701	54.77	1567.15	800.67	-673.90	-27.64	-21.19	-2.33	-1.19	36.81	66.77	90.84	97.45	80.60	0.170	0.182
586.739	40.19	488.48	-5.985	4.023	25.390	21.712	54.70	1611.08	812.74	-684.67	-35.88	-24.05	-2.35	-1.19	36.75	66.73	90.81	97.49	80.57	0.169	0.182
586.759	40.22	488.52	-5.988	4.024	25.390	21.726	54.70	1612.22	823.27	-696.31	-31.79	-35.93	-2.32	-1.18	36.71	66.69	90.81	97.52	80.61	0.169	0.181
586.779	40.25	488.44	-5.987	4.021	25.391	21.744	54.77	1579.02	814.89	-698.44	-18.58	-38.52	-2.26	-1.17	36.75	66.69	90.77	97.53	80.57	0.168	0.180
